raw_row_number,attendance_id,column,error_type,expected_action
12419,ATT008160,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12420,ATT006871,triage_category,triage_decimal_format,fix (3.0 -> 3)
12421,ATT012579,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12422,ATT004424,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12422,ATT004424,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12426,ATT004869,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12427,ATT009491,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12428,ATT004377,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12430,ATT009545,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12430,ATT009545,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12431,ATT002927,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12432,ATT013659,triage_category,invalid_triage_code,reject
12432,ATT013659,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12433,ATT009826,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12435,ATT008734,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12439,ATT014702,pseudo_patient_id,missing_patient_id,reject
12443,ATT018971,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12448,ATT002148,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12452,ATT010087,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12452,ATT010087,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12453,ATT015129,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12454,ATT009700,gp_practice_code,gp_code_lowercase,fix (upper-case)
12457,ATT013104,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12459,ATT010428,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12459,ATT010428,departure_time,missing_departure_time,reject
12463,ATT000313,gp_practice_code,missing_gp_code,set to NULL and flag
12463,ATT000313,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12469,ATT000886,departure_time,departure_before_arrival,reject
12471,ATT001791,(entire row),duplicate_row,remove (keep first)
12471,ATT001791,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12472,ATT013867,triage_category,invalid_triage_code,reject
12473,ATT014102,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12473,ATT014102,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12474,ATT010201,arrival_time,missing_arrival_time,reject
12479,ATT014912,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12479,ATT014912,departure_time,missing_departure_time,reject
12479,ATT014912,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12480,ATT016769,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12482,ATT019368,gp_practice_code,gp_code_lowercase,fix (upper-case)
12484,ATT015114,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12487,ATT012335,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12488,ATT012319,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12489,ATT015092,gp_practice_code,malformed_gp_code,set to NULL and flag
12490,ATT019169,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12491,ATT015745,gp_practice_code,missing_gp_code,set to NULL and flag
12493,ATT001469,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12494,ATT009609,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12495,ATT000471,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12496,ATT010551,triage_category,invalid_triage_code,reject
12496,ATT010551,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12499,ATT018927,triage_category,invalid_triage_code,reject
12500,ATT011061,(entire row),duplicate_row,remove (keep first)
12501,ATT018796,departure_time,extreme_length_of_stay,reject
12501,ATT018796,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12514,ATT009248,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12515,ATT018166,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12518,ATT013385,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12519,ATT010117,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12523,ATT003877,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12524,ATT001076,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12525,ATT009308,gp_practice_code,missing_gp_code,set to NULL and flag
12526,ATT003937,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12529,ATT017241,gp_practice_code,missing_gp_code,set to NULL and flag
12530,ATT007142,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12530,ATT007142,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12531,ATT011225,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12533,ATT006714,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12533,ATT006714,triage_category,triage_decimal_format,fix (3.0 -> 3)
12539,ATT010115,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12542,ATT016355,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12543,ATT009526,(entire row),duplicate_row,remove (keep first)
12547,ATT010322,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12547,ATT010322,gp_practice_code,missing_gp_code,set to NULL and flag
12548,ATT018824,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12550,ATT017418,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12550,ATT017418,triage_category,triage_decimal_format,fix (3.0 -> 3)
12551,ATT015002,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12557,ATT018369,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12560,ATT013962,disposition,missing_disposition,fill with 'Unknown'
12560,ATT013962,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12561,ATT018185,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12562,ATT011435,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12565,ATT014498,gp_practice_code,missing_gp_code,set to NULL and flag
12565,ATT014498,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12570,ATT007927,arrival_time,missing_arrival_time,reject
12570,ATT007927,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12580,ATT011561,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12581,ATT000755,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12586,ATT014500,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12587,ATT013276,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12590,ATT016498,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12591,ATT000238,triage_category,triage_decimal_format,fix (3.0 -> 3)
12597,ATT017550,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12599,ATT012753,disposition,missing_disposition,fill with 'Unknown'
12602,ATT007504,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12606,ATT001309,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12607,ATT001583,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
12608,ATT018455,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12611,ATT017959,departure_time,departure_before_arrival,reject
12611,ATT017959,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12612,ATT009750,gp_practice_code,missing_gp_code,set to NULL and flag
12614,ATT018619,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12614,ATT018619,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12616,ATT007634,triage_category,invalid_triage_code,reject
12616,ATT007634,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12617,ATT015294,(entire row),duplicate_row,remove (keep first)
12617,ATT015294,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12619,ATT016684,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12620,ATT010308,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12621,ATT005796,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12624,ATT000619,gp_practice_code,missing_gp_code,set to NULL and flag
12625,ATT003800,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12625,ATT003800,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12628,ATT011589,departure_time,missing_departure_time,reject
12634,ATT014755,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12635,ATT002041,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12637,ATT007966,gp_practice_code,malformed_gp_code,set to NULL and flag
12638,ATT015244,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12638,ATT015244,gp_practice_code,missing_gp_code,set to NULL and flag
12642,ATT016234,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12643,ATT001357,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12647,ATT010738,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12649,ATT018612,triage_category,invalid_triage_code,reject
12653,ATT007170,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12653,ATT007170,triage_category,triage_decimal_format,fix (3.0 -> 3)
12654,ATT000176,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12654,ATT000176,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12661,ATT010418,triage_category,triage_decimal_format,fix (3.0 -> 3)
12663,ATT014656,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12664,ATT009319,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12665,ATT014134,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12668,ATT002442,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12669,ATT012909,triage_category,triage_decimal_format,fix (3.0 -> 3)
12674,ATT008015,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12676,ATT004066,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12683,ATT014729,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12684,ATT001560,gp_practice_code,malformed_gp_code,set to NULL and flag
12685,ATT015110,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12686,ATT005578,triage_category,invalid_triage_code,reject
12687,ATT015835,(entire row),duplicate_row,remove (keep first)
12689,ATT010689,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12691,ATT012900,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12692,ATT018096,triage_category,invalid_triage_code,reject
12696,ATT009547,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
12703,ATT006907,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12704,ATT014816,departure_time,missing_departure_time,reject
12707,ATT001236,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
12709,ATT014592,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
12713,ATT009218,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
